Bbelle-10_single, , , 40, 19, 26, 43, 0, 0, 0, 0, 17, 271, 82, 0, 0, 0, 0, 0, 0, 45, 139, 0, 0, 0, 176, 39, 401, 235, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 301, 559, 0, 0, 0, 0, 0x00502010, 423, 0x00602010, 230, 0x00402010, 134, 0x00502020, 51, 0x00702010, 35, 0x00501010, 32, 0x00602020, 24, 0x00503020, 18, 0x00401010, 10, 0x00402020, 7, 0x00302010, 6, 0x00403020, 4, 0x00702020, 4, 0x00601010, 3, 0x00503010, 3, 0x00403010, 2, 0x00603020, 1, 0x00603010, 1, 0x00301010, 0, 0x00703020, 0, 09162021  09:21:29
Bbelle-10_single, , , 49, 24, 25, 43, 0, 0, 0, 0, 129, 590, 84, 0, 0, 0, 0, 0, 0, 49, 139, 0, 0, 0, 250, 103, 581, 248, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 49, 420, 0, 0, 0, 0, 0x00502010, 239, 0x00402010, 175, 0x00602010, 140, 0x00603020, 87, 0x00503020, 68, 0x00602020, 51, 0x00502020, 49, 0x00703020, 33, 0x00702010, 32, 0x00401010, 23, 0x00702020, 18, 0x00402020, 16, 0x00503010, 12, 0x00501010, 11, 0x00301010, 9, 0x00403020, 7, 0x00302010, 4, 0x00603010, 4, 0x00604020, 4, 0x00704020, 2, 09162021  09:21:34
Bbelle-10_single, , , 39, 23, 22, 25, 0, 0, 0, 0, 13, 257, 50, 0, 0, 0, 0, 1, 0, 50, 129, 0, 0, 0, 163, 50, 642, 408, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 83, 500, 0, 0, 0, 0, 0x00502010, 264, 0x00402010, 121, 0x00603020, 119, 0x00602010, 115, 0x00503020, 85, 0x00703020, 73, 0x00502020, 35, 0x00401010, 30, 0x00501010, 29, 0x00602020, 23, 0x00603010, 22, 0x00503010, 13, 0x00702010, 11, 0x00402020, 7, 0x00704020, 7, 0x00702020, 5, 0x00301010, 5, 0x00604020, 5, 0x00302010, 4, 0x00703010, 4, 09162021  09:21:39
Bbelle-10_single, , , 34, 19, 20, 68, 0, 0, 0, 0, 44, 283, 90, 0, 0, 0, 0, 0, 0, 41, 136, 0, 0, 0, 224, 51, 323, 149, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 168, 372, 0, 0, 0, 0, 0x00502010, 355, 0x00602010, 223, 0x00402010, 118, 0x00401010, 107, 0x00501010, 59, 0x00702010, 37, 0x00602020, 31, 0x00301010, 16, 0x00502020, 14, 0x00702020, 8, 0x00601010, 4, 0x00603020, 3, 0x00503020, 3, 0x00402020, 2, 0x00603010, 2, 0x00802020, 1, 0x00503010, 1, 0x00703020, 1, 0x00302010, 1, 0x00703010, 1, 09162021  09:21:41
Bbelle-10_single, , , 61, 46, 15, 29, 0, 0, 0, 0, 5, 358, 74, 0, 0, 0, 0, 1, 0, 47, 127, 0, 0, 0, 198, 30, 689, 481, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 174, 599, 0, 0, 0, 0, 0x00502010, 225, 0x00602010, 127, 0x00602020, 112, 0x00402010, 104, 0x00603020, 93, 0x00703020, 90, 0x00702020, 66, 0x00502020, 57, 0x00401010, 21, 0x00503020, 19, 0x00702010, 18, 0x00302010, 12, 0x00603010, 11, 0x00503010, 10, 0x00301010, 7, 0x00803020, 6, 0x00402020, 3, 0x00703010, 1, 0x00802020, 1, 0x00501010, 1, 09162021  09:21:43
Bbelle-10_single, , , 51, 37, 25, 22, 0, 0, 0, 0, 11, 21, 7, 0, 0, 0, 0, 1, 0, 51, 120, 0, 0, 0, 131, 19, 580, 472, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 138, 500, 0, 0, 0, 0, 0x00703020, 265, 0x00603020, 221, 0x00603010, 97, 0x00502010, 94, 0x00602010, 65, 0x00704020, 51, 0x00803020, 34, 0x00703010, 30, 0x00503020, 26, 0x00804020, 24, 0x00402010, 20, 0x00502020, 19, 0x00602020, 18, 0x00503010, 17, 0x00604020, 4, 0x00903020, 1, 0x00904020, 1, 0x00702010, 1, 0x00702020, 0, 0x00705030, 0, 09162021  09:21:44
Bbelle-10_single, , , 26, 22, 4, 52, 0, 0, 0, 0, 36, 566, 92, 0, 0, 0, 0, 1, 0, 49, 126, 0, 0, 0, 222, 66, 420, 200, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 168, 439, 0, 0, 0, 0, 0x00502010, 195, 0x00402010, 162, 0x00603020, 139, 0x00602010, 102, 0x00703020, 79, 0x00602020, 74, 0x00503020, 51, 0x00502020, 41, 0x00401010, 27, 0x00501010, 21, 0x00702010, 17, 0x00702020, 12, 0x00402020, 11, 0x00603010, 11, 0x00503010, 10, 0x00302010, 8, 0x00301010, 7, 0x00703010, 5, 0x00704020, 5, 0x00403020, 4, 09162021  09:21:49
Bbelle-10_single, , , 37, 18, 19, 44, 0, 0, 0, 0, 19, 424, 155, 0, 0, 0, 0, 1, 0, 49, 133, 0, 0, 0, 180, 39, 418, 285, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 78, 341, 0, 0, 0, 0, 0x00502010, 295, 0x00402010, 192, 0x00602010, 175, 0x00401010, 62, 0x00702010, 47, 0x00603020, 41, 0x00502020, 29, 0x00501010, 27, 0x00503020, 24, 0x00602020, 22, 0x00301010, 15, 0x00703020, 12, 0x00302010, 11, 0x00402020, 10, 0x00702020, 7, 0x00503010, 6, 0x00603010, 5, 0x00604020, 1, 0x00403020, 1, 0x00703010, 1, 09162021  09:21:50
Bbelle-10_single, , , 49, 29, 25, 34, 0, 0, 0, 0, 0, 1264, 136, 0, 0, 0, 0, 0, 0, 43, 137, 0, 0, 0, 202, 64, 585, 293, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 266, 650, 0, 0, 0, 0, 0x00502010, 361, 0x00602010, 183, 0x00402010, 146, 0x00401010, 97, 0x00602020, 41, 0x00502020, 37, 0x00501010, 33, 0x00301010, 30, 0x00603020, 28, 0x00503020, 12, 0x00601010, 5, 0x00402020, 4, 0x00503010, 3, 0x00603010, 3, 0x00302010, 2, 0x00702010, 2, 0x00703020, 2, 0x00702020, 0, 0x00703010, 0, 0x00704020, 0, 09162021  09:21:53
Bbelle-10_single, , , 39, 24, 19, 38, 0, 0, 0, 0, 82, 1816, 134, 0, 0, 0, 0, 1, 0, 43, 132, 0, 0, 0, 284, 167, 787, 290, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 227, 755, 0, 0, 0, 0, 0x00502010, 279, 0x00602010, 152, 0x00402010, 152, 0x00401010, 100, 0x00602020, 75, 0x00501010, 36, 0x00503020, 35, 0x00502020, 32, 0x00301010, 27, 0x00603020, 25, 0x00702020, 22, 0x00703020, 12, 0x00402020, 11, 0x00503010, 10, 0x00702010, 5, 0x00302010, 5, 0x00603010, 4, 0x00601010, 2, 0x00604020, 1, 0x00403020, 1, 09162021  09:21:55
Bbelle-10_single, , , 37, 24, 13, 22, 0, 0, 0, 0, 30, 1131, 149, 0, 0, 0, 0, 0, 0, 39, 144, 0, 0, 0, 176, 63, 773, 446, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 95, 603, 0, 0, 0, 0, 0x00602010, 255, 0x00502010, 224, 0x00702010, 124, 0x00401010, 93, 0x00501010, 73, 0x00402010, 59, 0x00602020, 32, 0x00301010, 31, 0x00702020, 25, 0x00703020, 15, 0x00601010, 10, 0x00502020, 9, 0x00603010, 8, 0x00603020, 6, 0x00703010, 4, 0x00802010, 4, 0x00302010, 4, 0x00803020, 2, 0x00804020, 1, 0x00503020, 1, 09162021  09:21:58
Bbelle-10_single, , , 41, 23, 24, 36, 0, 0, 0, 0, 17, 1786, 182, 0, 0, 0, 0, 1, 0, 43, 140, 0, 0, 0, 230, 89, 659, 338, 0, 0, 0, 0, 3, 0, 3, 5, 0, 1, 178, 587, 0, 0, 0, 0, 0x00502010, 313, 0x00402010, 177, 0x00602010, 157, 0x00401010, 137, 0x00501010, 83, 0x00301010, 41, 0x00402020, 14, 0x00302010, 13, 0x00602020, 12, 0x00702010, 12, 0x00502020, 11, 0x00603010, 4, 0x00503010, 4, 0x00702020, 3, 0x00601010, 3, 0x00603020, 1, 0x00802020, 1, 0x00604020, 1, 0x00704020, 0, 0x00503020, 0, 09162021  09:21:59
